#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
2515768	3634999	3637869	1217875	1220963	C1_10150W_A	C4_02470C_A	WOR1	C4_02470C_A	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	orf19.2755|IPF12004.2|C4_02470C_B|IPF24662.1|Contig4-1891_0005|CaO6.3587|C4_02470C|CA1894|IPF10202.2|CAWG_03548|CaO19.10269|CaO19.2755|IPF24655.1|orf19.10269|PRE7.5f|orf6.3587|PRE7.exon1	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515769	3634999	3637913	1217875	1221007	C1_10150W_A	C4_02590C_A	WOR1	C4_02590C_A	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	IPF14414.exon2|IPF14414.exon1|CaO19.2740|IPF1441|CAWG_03530|CA2701|CA2700|CaO19.10255|CaO6.634|IPF14414.3|orf19.2740|orf19.10255|C4_02590C_B|C4_02590C|orf6.4697|Contig4-1912_0001|Contig4-1912_0002|orf6.634|IPF15360.2|orf6.4696|Contig4-2105_0004|CaO6.4697|CaO6.4696|IPF17364.2	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515770	3634999	3643887	1217875	1226938	C1_10150W_A	C2_08700C_A	WOR1	C2_08700C_A	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	C2_08700C_B|CA0975|CAWG_05954|CaO6.2221|IPF18811|IPF5204.2|orf6.2221|orf19.11089|CaO6.2462|CaO19.11089|orf6.2462|CaO19.3606|IPF18811.1|C2_08700C|orf19.3606	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515771	3634999	3636997	1217875	1220091	C1_10150W_A	C7_02130W_A	WOR1	C7_02130W_A	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	IPF3930|CaJ7.0248|IPF18613.2|orf6.3367|orf19.6502|CaO6.3367|Contig4-2803_0006|orf19.13855|orf19_6502|C7_02130W_B|CaO19.13855|IPF3930.2|C7_02130W|CaO19.6502|CaO6.7658|CAWG_05563|CaO19_6502|orf6.7658|CaJ7_0248|CA4969	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515772	3634999	3640470	1217875	1223501	C1_10150W_A	CR_01210C_A	WOR1	HSE1	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	IPF24033.1|Contig4-2645_0003|CaO19.3233|CR_01210C|CAWG_01474|IPF195.1|IPF195|orf6.8233|CaO6.8233|orf19.10743|CA5431|orf19.3233|CaO19.10743|CR_01210C_B	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515773	3634999	3639183	1217875	1222153	C1_10150W_A	C6_03260W_A	WOR1	C6_03260W_A	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	orf19.13057|CaO19.13057|CaO6.726|CAWG_05044|RNH11|CA0277|IPF12328.2|CaO6.1047|Contig4-2391_0003|orf6.1047|C6_03260W|IPF15019.1|orf19.5614|CaO19.5614|C6_03260W_B|orf6.726|RNH1	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515774	3634999	3643275	1217875	1226310	C1_10150W_A	CR_03550W_A	WOR1	NCS2	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CaO19.4399|CAWG_01690|CR_03550W|orf19.11877|CaO19.11877|orf19.4399|IPF14888|IPF14888.2|Contig4-3077_0001|orf6.6308|CR_03550W_B|IPF28426.1|CaO6.6308|CA3904	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515775	3634999	3644441	1217875	1227489	C1_10150W_A	C1_10780C_A	WOR1	HNT1	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CaO19.9877|CaO19.2341|orf6.4211|CaO6.4211|Contig4-3011_0010|C1_10780C|IPF8675.2|orf19.2341|orf19.9877|CAWG_00355|C1_10780C_B|CA2345|IPF25010.1	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515776	3634999	-	1217875	4349564	C1_10150W_A	C1_10870W_A	WOR1	RPS17B	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	Contig4-2080_0001|RPS17|IPF25018.1|CA3341|orf19.2329.1|IPF15290.2|C1_10870W_B|RPS17.3|CaO19.2329.1|C1_10870W|CAWG_00346	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515777	3634999	3645352	1217875	1228445	C1_10150W_A	C4_03790W_A	WOR1	RPN6	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	C4_03790W_B|CA0454|CaO19.8879|CaO19.1299|CaO6.1388|orf19.1299|orf6.1388|orf19.8879|Contig4-2781_0018|IPF29495.1|CAWG_03434|IPF13551.2|C4_03790W	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515778	3634999	3641247	1217875	1224341	C1_10150W_A	C2_10620W_A	WOR1	RPS4A	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	Contig4-3102_0050|IPF21871.1|CaO6.8330|IPF771.1|orf19.12801|CAWG_06124|C2_10620W_B|CaO19.5341|RPS41|orf19.5341|RPS4|orf6.8330|C2_10620W|CaO19.12801|CA5499	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515779	3634999	-	1217875	4349373	C1_10150W_A	C6_04250W_A	WOR1	C6_04250W_A	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	C6_04250W|C6_04250W_B|orf19.1082.1|CA0938|CaO19.1082.1|IPF16287.1|IPF16288.2|IPF16288.3|COX12|Contig4-2123_0001	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515780	3634999	3642563	1217875	1225650	C1_10150W_A	CR_02850C_A	WOR1	GZF3	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	Contig4-2206_0007|CR_02850C|CaO19.10361|CaO19.2842|orf6.1777|orf19.10361|CR_02850C_B|orf6.4936|IPF13959.2|Contig4-2206_0005|orf19.2842|CAWG_01621|CaO6.4936|CaO6.1777|IPF18898.1|DAL80|CA2865	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515781	3634999	3639088	1217875	1222182	C1_10150W_A	C6_02860W_A	WOR1	STE23	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	orf6.3250|CA1653|CaO19.5561|orf19.5561|orf19.13007|C6_02860W|Contig4-3002_0010|CAWG_05082|C6_02860W_B|CaO6.3250|CaO19.13007|IPF21644.1|IPF5385.2	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515782	3634999	3636642	1217875	1219736	C1_10150W_A	C3_02190C_A	WOR1	C3_02190C_A	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	IPF4247.1|orf6.6447|CAWG_02546|IPF4247|CA4009|CaO19.1625|CaO6.6447|Contig4-2997_0026|C3_02190C_B|CaO19.9193|IPF25669.1|orf19.9193|C3_02190C|orf19.1625	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515783	3634999	3640242	1217875	1223061	C1_10150W_A	C1_01480C_A	WOR1	RPS21	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CaO19.10845|IPF14407.1|C1_01480C|orf19.3334|orf19.10845|CaO6.3341|CA1715|CAWG_01230|CaO19.3334|Contig4-2144_0006|RPS2|IPF23952.1|orf6.3341|C1_01480C_B	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515784	3634999	3639167	1217875	1222145	C1_10150W_A	C6_02450W_A	WOR1	C6_02450W_A	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	IPF21610.1|CA2517|CaO19.5514|orf19.12960|Contig4-2439_0005|CaO19.12960|CAWG_05123|C6_02450W_B|C6_02450W|IPF4311.2|orf6.4456|IPF4311|orf19.5514|CaO6.4456	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515785	3634999	3642724	1217875	1225818	C1_10150W_A	C4_06580W_A	WOR1	CBF1	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	Contig4-2826_0005|C4_06580W|orf19.10394|C4_06580W_B|CA2473|IPF24445.1|CaO19.10394|orf19.2876|CAWG_03170|orf6.4385|CaO6.4385|CaO19.2876|IPF3238.1	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515786	3634999	3647353	1217875	1230425	C1_10150W_A	CR_07790C_A	WOR1	YHB1	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	orf19.11192|CaO6.2156|CaO19.11192|orf6.2156|CAWG_02074|CR_07790C_B|CR_07790C|CA0943|CaO19.3707|IPF8621.2|Contig4-2552_0002|orf19.3707|CaO6.5305|orf6.5305|IPF23556.1	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515787	3634999	3638827	1217875	1221851	C1_10150W_A	C2_00350W_A	WOR1	C2_00350W_A	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	orf6.7458|orf19.9644|IPF1153.2|CaO19.9644|CaO19.2097|C2_00350W|CaO6.7458|RAD5|C2_00350W_B|CAWG_03815|orf19.2097|IPF25340.1|CA4805|Contig4-2564_0006|Contig4-2564_0004|Contig4-2564_0005	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515788	3634999	3645812	1217875	1228883	C1_10150W_A	C2_09060C_A	WOR1	ASN1	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CaO6.5930|C2_09060C_B|Contig4-1950_0002|C2_09060C|CA3616|CaO19.7828|CaO6.209|Contig4-1950_0005|IPF19994.1|orf19.7828|IPF27104.1|orf19.198|orf6.209|CAWG_05988|CaO19.198|orf6.5930|IPF9072.3	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515789	3634999	3646685	1217875	1229310	C1_10150W_A	CR_05670C_A	WOR1	HMO1	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CaO19.13966|CaO6.6542|CaO19.6645|orf6.6542|CR_05670C|YDR174|Contig4-3035_0011|orf19.13966|CA4088|IPF5011.2|orf19.6645|IPF20515.1|CAWG_01888|CR_05670C_B	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515790	3634999	3644238	1217875	1227161	C1_10150W_A	C2_09260C_A	WOR1	GLO2	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	IPF2085.2|CAWG_06003|orf19.4088|CaO19.4088|orf6.6848|C2_09260C_B|orf19.11569|IPF23157.1|CaO19.11569|C2_09260C|Contig4-3095_0020|CaO6.6848|CA4332	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515791	3634999	3646604	1217875	1228271	C1_10150W_A	CR_06760C_A	WOR1	LSC2	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	orf19.8329|orf19.9416|orf19.1860|IPF4686.3|orf19.710|CR_06760C|orf6.1730|Contig4-2984_0026|CaO19.710|CaO19.9416|Contig4-2797_0017|IPF12204.2|CA6196|CaO19.1860|CaO6.1730|IPF19007.1|CaO6.2420|CAWG_01975|CR_06760C_B|IPF25436.1|IPF26609.1|orf6.2420|CaO19.8329|IPF19007.3eoc|CA0664|IPF25466.1	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515792	3634999	3635191	1217875	1218285	C1_10150W_A	C3_04640W_A	WOR1	ZCF31	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CaO6.9113|C3_04640W|CAWG_02777|Contig4-2867_0017|IPF143.2|IPF21328.1|CaO19.5924|CA6126|orf6.9113|orf19.13345|orf19.5924|C3_04640W_B|IPF143|CaO19.13345	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515793	3634999	3642947	1217875	1225981	C1_10150W_A	C4_06720W_A	WOR1	NOP1	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CaO19.3138|C4_06720W|orf19.3138|IPF3267.2|C4_06720W_B|CaO19.10650|CaO6.5875|Contig4-3009_0002|IPF24186.1|CA3570|orf19.10650|orf6.5875|CAWG_03157	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515794	3634999	-	1217875	4349797	C1_10150W_A	C3_04960W_A	WOR1	RPL35	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	IPF47.1|C3_04960W_B|orf19.5964.2|Contig4-3087_0001|IPF21319.1|CA6092|C3_04960W|CAWG_02808|RPL35.3|CaO19.5964.2	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515795	3634999	3643441	1217875	1226464	C1_10150W_A	C2_04950C_A	WOR1	CYT1	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CYT12|CaO19.11011|orf6.2040|C2_04950C|C2_04950C_B|CA0524|orf19.3527|CA0864|CaO6.2040|CAWG_04248|IPF18952.1|Contig4-2446_0010|orf6.1503|IPF23744.1|IPF4458.2|CaO6.1503|orf19.11011|CaO19.3527	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515796	3634999	3703850	1217875	1220085	C1_10150W_A	C7_02200W_A	WOR1	WHI3	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	IPF8447.2|CaO6.3359|orf19_6494|CAWG_05569|orf19.13847|CaJ7.0255|C7_02200W_B|orf6.3359|CaO19.13847|CaJ7_0255|orf19.6494|CaO19.6494|Contig4-2822_0002|IPF20559.1|WHI4|C7_02200W|CA1728|CaO19_6494	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515797	3634999	3639701	1217875	1222795	C1_10150W_A	CR_00200W_A	WOR1	PCK1	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CaO19.7514|CR_00200W|Contig4-3107_0068|orf6.8766|orf19.7514|CAWG_01381|IPF385.1|CA5857|CaO6.8766|CR_00200W_B	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515798	3634999	3638946	1217875	1222040	C1_10150W_A	CR_10790W_A	WOR1	MAL2	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CR_10790W|orf6.9016|orf19.7668|Contig4-3003_0013|CaO6.9016|CR_10790W_B|CAWG_02336|IPF4942.1|IPF4942|CaO19.7668|CA6052	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515799	3634999	3647181	1217875	1230260	C1_10150W_A	C1_10450W_A	WOR1	GLY1	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	orf19.8601|GLY11|C1_10450W|CaO6.5812|Contig4-2262_0004|C1_10450W_B|orf6.1595|CaO19.986|IPF6766.1|orf19.986|CAWG_00388|IPF9931.1|CA3528|GLY1-2|CaO19.8601|CaO6.1595|orf6.5812|Contig4-2694_0002|GLY1-1	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515800	3634999	3641984	1217875	1225078	C1_10150W_A	C1_12230W_A	WOR1	SNT1	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	C1_12230W_B|CaO6.7701|IPF12584|orf6.7701|orf19.12706|CAWG_00219|CA5006|CaO6.768|Contig4-3067_0022|IPF2015.3|IPF12584.2|CaO19.5241|orf19.5241|orf6.768|C1_12230W|CaO19.12706	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515801	3634999	3643299	1217875	1226393	C1_10150W_A	C1_14450C_A	WOR1	C1_14450C_A	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	Contig4-2986_0015|orf6.8163|C1_14450C|IPF5234.2|C1_14450C_B|CaO19.7263|CA5377|orf19.7263|Contig4-2986_0016|CaO6.8163|IPF5234|CAWG_00010	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
