#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
3733632	203228	10535	128456	115789	-	-	C9orf72	RNASEH2A	ALSFTD|FTDALS	AGS4|JUNB|RNASEHI|RNHIA|RNHL	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733633	203228	3054	128456	109304	-	-	C9orf72	HCFC1	ALSFTD|FTDALS	CFF|HCF|HCF-1|HCF1|HFC1|MRX3|PPP1R89|VCAF	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733634	203228	5684	128456	111657	-	-	C9orf72	PSMA3	ALSFTD|FTDALS	HC8|PSC3	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733635	203228	51614	128456	119638	-	RP3-477O4.1	C9orf72	ERGIC3	ALSFTD|FTDALS	C20orf47|CGI-54|Erv46|NY-BR-84|PRO0989|SDBCAG84|dJ477O4.2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733636	203228	3337	128456	109569	-	-	C9orf72	DNAJB1	ALSFTD|FTDALS	HSPF1|Hdj1|Hsp40|RSPH16B|Sis1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733637	203228	6118	128456	112038	-	RP4-547C9.3	C9orf72	RPA2	ALSFTD|FTDALS	REPA2|RP-A p32|RP-A p34|RPA32	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733638	203228	4174	128456	110342	-	RP5-824I19__A.1	C9orf72	MCM5	ALSFTD|FTDALS	CDC46|P1-CDC46	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733639	203228	5928	128456	111863	-	-	C9orf72	RBBP4	ALSFTD|FTDALS	NURF55|RBAP48|lin-53	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733640	203228	55215	128456	120511	-	-	C9orf72	FANCI	ALSFTD|FTDALS	KIAA1794	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733641	203228	56919	128456	121247	-	-	C9orf72	DHX33	ALSFTD|FTDALS	DDX33	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733642	203228	4548	128456	110642	-	-	C9orf72	MTR	ALSFTD|FTDALS	HMAG|MS|cblG	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733643	203228	51377	128456	119509	-	RP11-101E13.2	C9orf72	UCHL5	ALSFTD|FTDALS	CGI-70|INO80R|UCH-L5|UCH37	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733644	203228	5685	128456	111658	-	-	C9orf72	PSMA4	ALSFTD|FTDALS	HC9|HsT17706|PSC9	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733645	203228	523	128456	107007	-	-	C9orf72	ATP6V1A	ALSFTD|FTDALS	ATP6A1|ATP6V1A1|HO68|VA68|VPP2|Vma1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733646	203228	5682	128456	111655	-	-	C9orf72	PSMA1	ALSFTD|FTDALS	HC2|HEL-S-275|NU|PROS30	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733647	203228	26985	128456	117938	-	RP11-178G16.4	C9orf72	AP3M1	ALSFTD|FTDALS	-	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733648	203228	9500	128456	114879	-	PRO2292	C9orf72	MAGED1	ALSFTD|FTDALS	DLXIN-1|NRAGE	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733649	203228	79084	128456	122532	-	HKMT1069	C9orf72	WDR77	ALSFTD|FTDALS	MEP-50|MEP50|Nbla10071|p44|p44/Mep50	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733650	203228	7874	128456	113622	-	-	C9orf72	USP7	ALSFTD|FTDALS	HAUSP|TEF1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733651	203228	5987	128456	111919	-	DAAP-182E11.3	C9orf72	TRIM27	ALSFTD|FTDALS	RFP|RNF76	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733652	203228	6897	128456	112760	-	-	C9orf72	TARS	ALSFTD|FTDALS	ThrRS	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733653	203228	4839	128456	110902	-	-	C9orf72	NOP2	ALSFTD|FTDALS	NOL1|NOP120|NSUN1|p120	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733654	203228	6470	128456	112366	-	-	C9orf72	SHMT1	ALSFTD|FTDALS	CSHMT|SHMT	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733655	203228	51603	128456	119632	-	CGI-01	C9orf72	METTL13	ALSFTD|FTDALS	5630401D24Rik|KIAA0859|feat	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733656	203228	5708	128456	111681	-	-	C9orf72	PSMD2	ALSFTD|FTDALS	P97|RPN1|S2|TRAP2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733657	203228	1454	128456	107838	-	RP1-5O6.1	C9orf72	CSNK1E	ALSFTD|FTDALS	CKIepsilon|HCKIE	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733658	203228	1453	128456	107837	-	-	C9orf72	CSNK1D	ALSFTD|FTDALS	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733659	203228	57599	128456	121649	-	-	C9orf72	WDR48	ALSFTD|FTDALS	P80|SPG60|UAF1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733660	203228	55666	128456	120798	-	-	C9orf72	NPLOC4	ALSFTD|FTDALS	NPL4	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733661	203228	54495	128456	119991	-	-	C9orf72	TMX3	ALSFTD|FTDALS	PDIA13|TXNDC10	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733662	203228	5702	128456	111675	-	-	C9orf72	PSMC3	ALSFTD|FTDALS	TBP1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733663	203228	2752	128456	109014	-	-	C9orf72	GLUL	ALSFTD|FTDALS	GLNS|GS|PIG43|PIG59	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733664	203228	1019	128456	107454	-	-	C9orf72	CDK4	ALSFTD|FTDALS	CMM3|PSK-J3	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733665	203228	57805	128456	121775	-	-	C9orf72	CCAR2	ALSFTD|FTDALS	DBC-1|DBC1|KIAA1967|NET35|p30 DBC|p30DBC	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733666	203228	4716	128456	110796	-	-	C9orf72	NDUFB10	ALSFTD|FTDALS	PDSW	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733667	203228	3065	128456	109315	-	RP4-811H24.2	C9orf72	HDAC1	ALSFTD|FTDALS	GON-10|HD1|RPD3|RPD3L1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733668	203228	9747	128456	115095	-	-	C9orf72	FAM115A	ALSFTD|FTDALS	-	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733669	203228	64844	128456	122319	-	-	C9orf72	MARCH7	ALSFTD|FTDALS	AXO|AXOT|MARCH-VII|RNF177	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733670	203228	728340	128456	608768	-	-	C9orf72	GTF2H2C	ALSFTD|FTDALS	GTF2H2C_2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733671	203228	2966	128456	109221	-	-	C9orf72	GTF2H2	ALSFTD|FTDALS	BTF2|BTF2P44|T-BTF2P44|TFIIH|p44	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733672	203228	5700	128456	111673	-	-	C9orf72	PSMC1	ALSFTD|FTDALS	P26S4|S4|p56	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733673	203228	5770	128456	111736	-	-	C9orf72	PTPN1	ALSFTD|FTDALS	PTP1B	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733674	203228	10238	128456	115532	-	-	C9orf72	DCAF7	ALSFTD|FTDALS	AN11|HAN11|SWAN-1|WDR68	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733675	203228	2975	128456	109230	-	-	C9orf72	GTF3C1	ALSFTD|FTDALS	TFIIIC|TFIIIC220|TFIIICalpha	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733676	203228	7298	128456	113149	-	OK/SW-cl.29	C9orf72	TYMS	ALSFTD|FTDALS	HST422|TMS|TS	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733677	203228	5424	128456	111420	-	-	C9orf72	POLD1	ALSFTD|FTDALS	CDC2|CRCS10|MDPL|POLD	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733678	203228	10296	128456	115584	-	HLC10	C9orf72	MAEA	ALSFTD|FTDALS	EMLP|EMP|GID9|HLC-10|PIG5	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733679	203228	10097	128456	115404	-	-	C9orf72	ACTR2	ALSFTD|FTDALS	ARP2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733680	203228	25831	128456	117359	-	-	C9orf72	HECTD1	ALSFTD|FTDALS	EULIR	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733681	203228	51639	128456	119651	-	CGI-110	C9orf72	SF3B6	ALSFTD|FTDALS	HSPC175|Ht006|P14|SAP14|SAP14a|SF3B14|SF3B14a	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733682	203228	5434	128456	111430	-	-	C9orf72	POLR2E	ALSFTD|FTDALS	RPABC1|RPB5|XAP4|hRPB25|hsRPB5	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733683	203228	3308	128456	109540	-	-	C9orf72	HSPA4	ALSFTD|FTDALS	APG-2|HEL-S-5a|HS24/P52|HSPH2|RY|hsp70|hsp70RY	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733684	203228	10075	128456	115385	-	RP3-339A18.4	C9orf72	HUWE1	ALSFTD|FTDALS	ARF-BP1|HECTH9|HSPC272|Ib772|LASU1|MULE|URE-B1|UREB1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733685	203228	57136	128456	121397	-	RP4-568C11.2	C9orf72	APMAP	ALSFTD|FTDALS	BSCv|C20orf3	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733686	203228	4673	128456	110754	-	-	C9orf72	NAP1L1	ALSFTD|FTDALS	NAP1|NAP1L|NRP	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733687	203228	5686	128456	111659	-	-	C9orf72	PSMA5	ALSFTD|FTDALS	PSC5|ZETA	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733688	203228	26224	128456	117615	-	-	C9orf72	FBXL3	ALSFTD|FTDALS	FBL3|FBL3A|FBXL3A	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733689	203228	22954	128456	116608	-	RP11-67K19.1	C9orf72	TRIM32	ALSFTD|FTDALS	BBS11|HT2A|LGMD2H|TATIP	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733690	203228	8878	128456	114397	-	-	C9orf72	SQSTM1	ALSFTD|FTDALS	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733691	203228	11180	128456	116350	-	-	C9orf72	WDR6	ALSFTD|FTDALS	-	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733692	203228	8520	128456	114092	-	-	C9orf72	HAT1	ALSFTD|FTDALS	KAT1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733693	203228	51164	128456	119345	-	-	C9orf72	DCTN4	ALSFTD|FTDALS	DYN4|P62	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733694	203228	5213	128456	111234	-	-	C9orf72	PFKM	ALSFTD|FTDALS	ATP-PFK|GSD7|PFK-1|PFK1|PFKA|PFKX|PPP1R122	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733695	203228	79042	128456	122505	-	XXbac-BCX105G6.5	C9orf72	TSEN34	ALSFTD|FTDALS	LENG5|PCH2C|SEN34|SEN34L	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733696	203228	4646	128456	110730	-	RP3-472A9.1	C9orf72	MYO6	ALSFTD|FTDALS	DFNA22|DFNB37	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733697	203228	3133	128456	109378	-	DAMA-277I14.1	C9orf72	HLA-E	ALSFTD|FTDALS	EA1.2|EA2.1|HLA-6.2|MHC|QA1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733698	203228	990	128456	107426	-	-	C9orf72	CDC6	ALSFTD|FTDALS	CDC18L|HsCDC18|HsCDC6	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733699	203228	9533	128456	114909	-	RP3-337H4.4	C9orf72	POLR1C	ALSFTD|FTDALS	RPA39|RPA40|RPA5|RPAC1|TCS3	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733700	203228	27044	128456	117974	-	-	C9orf72	SND1	ALSFTD|FTDALS	TDRD11|p100	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733701	203228	5693	128456	111666	-	-	C9orf72	PSMB5	ALSFTD|FTDALS	LMPX|MB1|X	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733702	203228	829	128456	107279	-	-	C9orf72	CAPZA1	ALSFTD|FTDALS	CAPPA1|CAPZ|CAZ1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733703	203228	1029	128456	107463	-	-	C9orf72	CDKN2A	ALSFTD|FTDALS	ARF|CDK4I|CDKN2|CMM2|INK4|INK4A|MLM|MTS-1|MTS1|P14|P14ARF|P16|P16-INK4A|P16INK4|P16INK4A|P19|P19ARF|TP16	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733704	203228	1843	128456	108176	-	-	C9orf72	DUSP1	ALSFTD|FTDALS	CL100|HVH1|MKP-1|MKP1|PTPN10	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733705	203228	6185	128456	112100	-	RP3-343K2.2	C9orf72	RPN2	ALSFTD|FTDALS	RIBIIR|RPN-II|RPNII|SWP1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733706	203228	51253	128456	119410	-	HSPC235	C9orf72	MRPL37	ALSFTD|FTDALS	L37mt|MRP-L2|MRP-L37|MRPL2|RPML2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733707	203228	25926	128456	117426	-	L14	C9orf72	NOL11	ALSFTD|FTDALS	-	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733708	203228	10972	128456	116169	-	-	C9orf72	TMED10	ALSFTD|FTDALS	P24(DELTA)|S31I125|S31III125|TMP21|Tmp-21-I|p23	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733709	203228	79869	128456	122957	-	-	C9orf72	CPSF7	ALSFTD|FTDALS	CFIm59	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733710	203228	6500	128456	112391	-	-	C9orf72	SKP1	ALSFTD|FTDALS	EMC19|OCP-II|OCP2|SKP1A|TCEB1L|p19A	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733711	203228	5471	128456	111467	-	-	C9orf72	PPAT	ALSFTD|FTDALS	ATASE|GPAT|PRAT	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733712	203228	5537	128456	111529	-	RP11-366O20.1	C9orf72	PPP6C	ALSFTD|FTDALS	PP6|PP6C	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733713	203228	84321	128456	124047	-	-	C9orf72	THOC3	ALSFTD|FTDALS	THO3|hTREX45	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733714	203228	9761	128456	115108	-	-	C9orf72	MLEC	ALSFTD|FTDALS	KIAA0152	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733715	203228	22824	128456	116500	-	-	C9orf72	HSPA4L	ALSFTD|FTDALS	APG-1|HSPH3|Osp94	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733716	203228	11128	128456	116301	-	-	C9orf72	POLR3A	ALSFTD|FTDALS	ADDH|HLD7|RPC1|RPC155|hRPC155	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733717	203228	158	128456	106667	-	RP5-1042K10.8	C9orf72	ADSL	ALSFTD|FTDALS	AMPS|ASASE|ASL	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733718	203228	5432	128456	111428	-	A-152E5.7	C9orf72	POLR2C	ALSFTD|FTDALS	RPB3|RPB31|hRPB33|hsRPB3	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733719	203228	9440	128456	114830	-	-	C9orf72	MED17	ALSFTD|FTDALS	CRSP6|CRSP77|DRIP80|TRAP80	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733720	203228	4436	128456	110573	-	-	C9orf72	MSH2	ALSFTD|FTDALS	COCA1|FCC1|HNPCC|HNPCC1|LCFS2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733721	203228	6241	128456	112155	-	-	C9orf72	RRM2	ALSFTD|FTDALS	R2|RR2|RR2M	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733722	203228	221927	128456	128767	-	-	C9orf72	BRAT1	ALSFTD|FTDALS	BAAT1|C7orf27|RMFSL	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733723	203228	51035	128456	119239	-	-	C9orf72	UBXN1	ALSFTD|FTDALS	2B28|SAKS1|UBXD10	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733724	203228	8317	128456	113914	-	-	C9orf72	CDC7	ALSFTD|FTDALS	CDC7L1|HsCDC7|Hsk1|huCDC7	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733725	203228	5431	128456	111427	-	-	C9orf72	POLR2B	ALSFTD|FTDALS	POL2RB|RPB2|hRPB140	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733726	203228	10055	128456	115366	-	-	C9orf72	SAE1	ALSFTD|FTDALS	AOS1|HSPC140|SUA1|UBLE1A	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733727	203228	5701	128456	111674	-	-	C9orf72	PSMC2	ALSFTD|FTDALS	MSS1|Nbla10058|S7	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733728	203228	8452	128456	114030	-	-	C9orf72	CUL3	ALSFTD|FTDALS	CUL-3|PHA2E	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733729	203228	6434	128456	112332	-	-	C9orf72	TRA2B	ALSFTD|FTDALS	Htra2-beta|PPP1R156|SFRS10|SRFS10|TRA2-BETA|TRAN2B	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733730	203228	4715	128456	110795	-	-	C9orf72	NDUFB9	ALSFTD|FTDALS	B22|CI-B22|LYRM3|UQOR22	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733731	203228	55695	128456	120820	-	-	C9orf72	NSUN5	ALSFTD|FTDALS	NOL1|NOL1R|NSUN5A|WBSCR20|WBSCR20A|p120	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733732	203228	51692	128456	119680	-	-	C9orf72	CPSF3	ALSFTD|FTDALS	CPSF-73|CPSF73	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733733	203228	91754	128456	124876	-	-	C9orf72	NEK9	ALSFTD|FTDALS	NERCC|NERCC1|Nek8	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733734	203228	26995	128456	117942	-	RP11-339B21.1	C9orf72	TRUB2	ALSFTD|FTDALS	CLONE24922	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733735	203228	3106	128456	109351	-	CDABP0067	C9orf72	HLA-B	ALSFTD|FTDALS	AS|HLAB|SPDA1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733736	203228	23028	128456	116667	-	RP1-184J9.1	C9orf72	KDM1A	ALSFTD|FTDALS	AOF2|BHC110|KDM1|LSD1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733737	203228	57122	128456	121386	-	-	C9orf72	NUP107	ALSFTD|FTDALS	NUP84	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733738	203228	84061	128456	123856	-	RP11-217H1.1	C9orf72	MAGT1	ALSFTD|FTDALS	IAP|MRX95|OST3B|PRO0756|XMEN|bA217H1.1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
